일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,선불금액,배출량,데이터기준일자
2019-08-25,서귀포시,정방동,88360.771,12698.161,207994.32,309053.252,1313950,39315,2020-12-15
2019-08-26,서귀포시,정방동,88562.397,15530.653,196731.834,300824.883,1307800,39144,2020-12-15
2019-08-27,서귀포시,정방동,89379.184,16218.315,196113.955,301711.453,1141100,34153,2020-12-15
2019-08-28,서귀포시,정방동,88339.455,16485.835,199254.589,304079.878,1140250,34128,2020-12-15
2019-08-29,서귀포시,정방동,87970.619,15525.536,204526.242,308022.398,1274200,38129,2020-12-15
2019-08-30,서귀포시,정방동,83498.27,15791.401,206809.923,306099.594,1313000,39297,2020-12-15
2019-08-31,서귀포시,정방동,83465.155,13424.346,200671.624,297561.125,1346200,40287,2020-12-15
2019-09-01,서귀포시,정방동,92742.583,13087.951,169655.138,275485.672,1104450,33056,2020-12-15
2019-09-02,서귀포시,정방동,90719.413,16617.789,151985.184,259322.386,1120750,33536,2020-12-15
2019-09-03,서귀포시,정방동,90052.944,14842.703,151903.696,256799.343,1389800,41600,2020-12-15
2019-09-04,서귀포시,정방동,91629.494,16064.762,163169.999,270864.254,1096100,32797,2020-12-15
2019-09-05,서귀포시,정방동,93536.894,16442.947,154876.584,264856.426,1384000,41431,2020-12-15
2019-09-06,서귀포시,정방동,96217.86,16817.72,146307.881,259343.462,833100,24922,2020-12-15
2019-09-07,서귀포시,정방동,92958.481,16022.144,166210.238,275190.863,1261800,37744,2020-12-15
2019-09-08,서귀포시,정방동,89362.968,13664.654,190367.608,293395.23,1234900,36964,2020-12-15
2019-09-09,서귀포시,정방동,91923.53,17020.359,157404.766,266348.654,1445049,43253,2020-12-15
2019-09-10,서귀포시,정방동,92568.365,17459.769,168272.837,278300.971,1534250,45913,2020-12-15
2019-09-11,서귀포시,정방동,93179.728,16633.24,184457.609,294270.577,1529099,45764,2020-12-15
2019-09-12,서귀포시,정방동,94802.615,14069.864,202174.864,311047.343,1698750,50847,2020-12-15
2019-09-13,서귀포시,정방동,92050.958,10116.536,221171.973,323339.468,1122750,33600,2020-12-15
2019-09-14,서귀포시,정방동,93091.779,13168.188,238692.087,344952.053,1282250,38383,2020-12-15
2019-09-15,서귀포시,정방동,94273.631,14233.664,200030.481,308537.776,1529450,45784,2020-12-15
2019-09-16,서귀포시,정방동,93466.218,16992.83,169445.965,279905.013,1384200,41433,2020-12-15
2019-09-17,서귀포시,정방동,91979.113,16613.96,181494.785,290087.858,1420600,42530,2020-12-15
2019-09-18,서귀포시,정방동,90366.984,17298.752,208747.772,316413.509,1182000,35357,2020-12-15
2019-09-19,서귀포시,정방동,90739.762,16968.873,210550.938,318259.573,1258750,37666,2020-12-15
2019-09-20,서귀포시,정방동,91153.78,17423.478,208100.348,316677.606,1232000,36864,2020-12-15
2019-09-21,서귀포시,정방동,102180.159,15257.328,177526.41,294963.896,869500,26027,2020-12-15
2019-09-22,서귀포시,정방동,105806.8,12095.2,141480.321,259382.321,811100,24263,2020-12-15
2019-09-23,서귀포시,정방동,91119.614,17552.259,155949.092,264620.964,1573950,47112,2020-12-15
2019-09-24,서귀포시,정방동,89813.455,16587.557,168972.451,275373.463,1280100,38313,2020-12-15
2019-09-25,서귀포시,정방동,87493.942,16285.146,191334.327,295113.415,1273300,38103,2020-12-15
2019-09-26,서귀포시,정방동,86745.0,17217.22,205360.263,309322.483,1249450,37388,2020-12-15
2019-09-27,서귀포시,정방동,87081.715,17553.853,217170.952,321806.52,1213700,36325,2020-12-15
2019-09-28,서귀포시,정방동,91032.5,15849.839,224230.462,331112.801,1206700,36111,2020-12-15
2019-09-29,서귀포시,정방동,89370.298,12737.372,191389.195,293496.865,1277100,38243,2020-12-15
2019-09-30,서귀포시,정방동,87000.595,16421.924,179378.822,282801.342,1436300,42989,2020-12-15
2019-10-01,서귀포시,정방동,104571.127,17100.634,174416.115,296087.876,1254500,37552,2020-12-15
2019-10-02,서귀포시,정방동,106041.766,16899.231,153168.064,276109.061,939650,28120,2020-12-15
2019-10-03,서귀포시,정방동,102723.116,14208.5,165664.732,282596.348,1380850,41322,2020-12-15
2019-10-04,서귀포시,정방동,93946.58,17395.905,186222.043,297564.528,1216950,36428,2020-12-15
2019-10-05,서귀포시,정방동,95901.487,13567.719,228926.305,338395.511,1349750,40399,2020-12-15
2019-10-06,서귀포시,정방동,100839.928,13000.619,239457.428,353297.976,1226250,36695,2020-12-15
2019-10-07,서귀포시,정방동,96852.564,14839.639,186682.98,298375.183,1320750,39535,2020-12-15
2019-10-08,서귀포시,정방동,94348.911,15947.256,185407.209,295703.376,1329300,39794,2020-12-15
2019-10-09,서귀포시,정방동,96733.314,13264.173,200746.349,310743.837,1166950,34927,2020-12-15
2019-10-10,서귀포시,정방동,95330.456,15942.947,191712.413,302985.816,1180150,35313,2020-12-15
2019-10-11,서귀포시,정방동,95396.473,15904.1,200690.894,311991.466,1330950,39843,2020-12-15
2019-10-12,서귀포시,정방동,98413.429,14537.19,211971.584,324922.203,1235600,36980,2020-12-15
2019-10-13,서귀포시,정방동,97454.735,11867.056,188028.469,297350.26,1204200,36042,2020-12-15
2019-10-14,서귀포시,정방동,95262.043,15436.527,181263.01,291961.58,1232600,36892,2020-12-15
2019-10-15,서귀포시,정방동,96354.537,15133.199,220543.557,332031.293,1279150,38279,2020-12-15
2019-10-16,서귀포시,정방동,92567.584,14970.453,254919.73,362457.768,1172700,35090,2020-12-15
2019-10-17,서귀포시,정방동,91374.904,15306.618,263239.011,369920.532,1155700,34588,2020-12-15
2019-10-18,서귀포시,정방동,95765.671,16475.805,248947.299,361188.775,1259700,37700,2020-12-15
2019-10-19,서귀포시,정방동,92279.007,13488.575,208030.286,313797.868,1242100,37175,2020-12-15
2019-10-20,서귀포시,정방동,92851.432,12542.506,189633.313,295027.251,1174050,35139,2020-12-15
2019-10-21,서귀포시,정방동,93772.131,15122.725,182213.096,291107.952,1188250,35562,2020-12-15
2019-10-22,서귀포시,정방동,89261.502,15063.701,208342.385,312667.589,1250050,37400,2020-12-15
2019-10-23,서귀포시,정방동,90052.069,16361.516,238748.232,345161.817,1207150,36129,2020-12-15
2019-10-24,서귀포시,정방동,93715.023,15571.709,273415.653,382702.385,1369100,40981,2020-12-15
2019-10-25,서귀포시,정방동,89447.497,15532.489,247000.569,351980.554,1204250,36046,2020-12-15
2019-10-26,서귀포시,정방동,92513.241,13323.602,239638.148,345474.991,1336150,39988,2020-12-15
2019-10-27,서귀포시,정방동,94208.38,12331.52,228309.849,334849.749,1221350,36563,2020-12-15
2019-10-28,서귀포시,정방동,90445.935,14952.922,189633.232,295032.088,1302400,38982,2020-12-15
2019-10-29,서귀포시,정방동,88678.529,14405.63,194392.723,297476.882,1228650,36774,2020-12-15
2019-10-30,서귀포시,정방동,90224.758,14871.317,204702.197,309798.273,1170000,35006,2020-12-15
2019-10-31,서귀포시,정방동,90857.968,15876.933,196879.766,303614.667,1177950,35244,2020-12-15
2019-11-01,서귀포시,정방동,94794.641,17853.679,192985.481,305633.801,1333300,39905,2020-12-15
2019-11-02,서귀포시,정방동,93541.869,15475.879,205526.127,314543.876,1373100,41106,2020-12-15
2019-11-03,서귀포시,정방동,95966.733,12486.679,195202.159,303655.571,1187400,35535,2020-12-15
2019-11-04,서귀포시,정방동,95284.236,17056.295,179075.279,291415.81,1295700,38791,2020-12-15
2019-11-05,서귀포시,정방동,95882.926,16579.589,192503.083,304965.597,1305650,39086,2020-12-15
2019-11-06,서귀포시,정방동,96481.912,17111.041,195654.659,309247.611,1186400,35501,2020-12-15
2019-11-07,서귀포시,정방동,96096.492,16747.915,183844.035,296688.443,1204400,36049,2020-12-15
2019-11-08,서귀포시,정방동,93239.713,17069.556,204690.809,315000.078,1382550,41383,2020-12-15
2019-11-09,서귀포시,정방동,94310.823,15900.003,205889.987,316100.813,1288650,38572,2020-12-15
2019-11-10,서귀포시,정방동,94725.897,12064.015,186255.49,293045.401,1132900,33912,2020-12-15
2019-11-11,서귀포시,정방동,97574.059,16491.823,185165.617,299231.498,1369350,40992,2020-12-15
2019-11-12,서귀포시,정방동,92158.567,17375.88,183806.872,293341.318,1199750,35907,2020-12-15
2019-11-13,서귀포시,정방동,93385.446,16385.392,191500.241,301271.08,1366500,40910,2020-12-15
2019-11-14,서귀포시,정방동,93046.916,16982.704,191671.158,301700.779,1373600,41118,2020-12-15
2019-11-15,서귀포시,정방동,93406.048,17502.019,201616.045,312524.113,1273200,38124,2020-12-15
2019-11-16,서귀포시,정방동,90986.432,14632.034,204825.986,310444.452,1378000,41244,2020-12-15
2019-11-17,서귀포시,정방동,91680.745,12676.171,181212.762,285569.679,1202650,35998,2020-12-15
2019-11-18,서귀포시,정방동,94680.947,16406.574,189710.732,300798.253,1178150,35267,2020-12-15
2019-11-19,서귀포시,정방동,90566.857,16775.063,192686.752,300028.672,1277800,38248,2020-12-15
2019-11-20,서귀포시,정방동,91819.962,16482.758,178410.049,286712.768,1290250,38615,2020-12-15
2019-11-21,서귀포시,정방동,91827.161,15286.053,163297.957,270411.171,1345500,40277,2020-12-15
2019-11-22,서귀포시,정방동,91173.048,17917.248,170509.415,279599.711,1224650,36655,2020-12-15
2019-11-23,서귀포시,정방동,93349.394,12821.751,188010.439,294181.584,1380800,41349,2020-12-15
2019-11-24,서귀포시,정방동,97713.113,12397.529,185649.032,295759.674,1307100,39117,2020-12-15
2019-11-25,서귀포시,정방동,94229.499,15902.965,183149.966,293282.43,1335100,39967,2020-12-15
2019-11-26,서귀포시,정방동,93449.579,15583.249,193948.006,302980.834,1295100,38779,2020-12-15
2019-11-27,서귀포시,정방동,94181.598,17589.086,180459.481,292230.164,1023250,30632,2020-12-15
2019-11-28,서귀포시,정방동,91493.441,17209.704,185114.143,293817.289,1096250,32810,2020-12-15
2019-11-29,서귀포시,정방동,90880.972,17667.178,183876.669,292424.82,1144000,34248,2020-12-15
2019-11-30,서귀포시,정방동,89235.457,13207.122,184653.975,287096.555,1061100,31765,2020-12-15
2019-12-01,서귀포시,정방동,102458.176,12454.262,168513.539,283425.977,1010350,30249,2020-12-15
2019-12-02,서귀포시,정방동,102015.681,16920.53,166588.879,285525.09,1219100,36504,2020-12-15
2019-12-03,서귀포시,정방동,99227.688,15329.415,159317.422,273874.525,1185950,35517,2020-12-15
2019-12-04,서귀포시,정방동,96907.393,16559.456,157403.606,270870.455,1088400,32578,2020-12-15
2019-12-05,서귀포시,정방동,95690.998,17070.099,162451.746,275212.844,1212250,36286,2020-12-15
2019-12-06,서귀포시,정방동,97424.336,16556.333,177172.632,291153.301,1183650,35438,2020-12-15
2019-12-07,서귀포시,정방동,95796.616,13781.863,180199.444,289777.923,1242050,37188,2020-12-15
2019-12-08,서귀포시,정방동,95676.865,12482.789,171162.382,279322.036,1231300,36858,2020-12-15
2019-12-09,서귀포시,정방동,95615.551,15183.309,158910.319,269709.179,1163100,34818,2020-12-15
2019-12-10,서귀포시,정방동,93936.596,14855.709,163505.56,272297.865,1175750,35203,2020-12-15
2019-12-11,서귀포시,정방동,94430.515,15719.021,169611.284,279760.821,1136100,34011,2020-12-15
2019-12-12,서귀포시,정방동,94658.142,15479.064,170657.217,280794.423,1063050,31826,2020-12-15
2019-12-13,서귀포시,정방동,95336.3,16289.558,180823.336,292449.195,1240650,37151,2020-12-15
2019-12-14,서귀포시,정방동,91298.888,12970.229,185451.519,289720.635,1136550,34031,2020-12-15
2019-12-15,서귀포시,정방동,93447.349,13282.753,180049.964,286780.067,1092000,32692,2020-12-15
2019-12-16,서귀포시,정방동,93313.653,15126.333,185241.692,293681.678,1183900,35448,2020-12-15
2019-12-17,서귀포시,정방동,94197.095,14472.826,203476.916,312146.837,1305600,39084,2020-12-15
2019-12-18,서귀포시,정방동,96035.699,17029.191,232679.149,345744.04,1220250,36544,2020-12-15
2019-12-19,서귀포시,정방동,94987.007,17128.748,204853.181,316968.935,1053200,31531,2020-12-15
2019-12-20,서귀포시,정방동,95740.684,16726.317,198704.3,311171.301,1233350,36928,2020-12-15
2019-12-21,서귀포시,정방동,94585.366,13207.838,204440.398,312233.602,1258000,37670,2020-12-15
2019-12-22,서귀포시,정방동,102152.954,12035.634,182807.095,296995.682,1145200,34283,2020-12-15
2019-12-23,서귀포시,정방동,95171.984,14849.219,187789.485,297810.689,1257000,37640,2020-12-15
2019-12-24,서귀포시,정방동,93113.281,15258.809,198721.352,307093.442,1257050,37645,2020-12-15
2019-12-25,서귀포시,정방동,95029.095,13152.712,212814.032,320995.839,1154550,34568,2020-12-15
2019-12-26,서귀포시,정방동,88788.127,15090.69,218411.484,322290.301,1200100,35942,2020-12-15
2019-12-27,서귀포시,정방동,96750.021,18543.379,232705.335,347998.735,1457800,43653,2020-12-15
2019-12-28,서귀포시,정방동,91566.427,14778.517,203713.925,310058.869,1209550,36215,2020-12-15
2019-12-29,서귀포시,정방동,97037.768,11376.66,190363.543,298777.971,894600,26781,2020-12-15
2019-12-30,서귀포시,정방동,95095.003,15819.256,220372.853,331287.111,1368750,40979,2020-12-15
2019-12-31,서귀포시,정방동,92866.423,17790.663,273315.208,383972.294,1318350,39475,2020-12-15
2020-01-01,서귀포시,정방동,99862.319,16975.998,246517.962,363356.28,1194450,35773,2020-12-15
2020-01-02,서귀포시,정방동,95272.229,18010.089,202364.475,315646.793,1160400,34746,2020-12-15
2020-01-03,서귀포시,정방동,96699.009,18443.302,221137.645,336279.956,1184900,35479,2020-12-15
2020-01-04,서귀포시,정방동,95004.578,15358.474,218553.442,328916.494,1141500,34179,2020-12-15
2020-01-05,서귀포시,정방동,92001.376,12991.484,196072.531,301065.391,1077000,32237,2020-12-15
2020-01-06,서귀포시,정방동,93809.912,15767.274,206912.84,316490.026,1137850,34074,2020-12-15
2020-01-07,서귀포시,정방동,92750.758,17908.061,253567.693,364226.512,1022050,30600,2020-12-15
2020-01-08,서귀포시,정방동,95740.478,18996.998,269111.986,383849.462,1079600,32326,2020-12-15
2020-01-09,서귀포시,정방동,93819.354,18361.783,232176.007,344357.145,1222250,36602,2020-12-15
2020-01-10,서귀포시,정방동,93665.411,16142.614,219281.007,329089.032,1198650,35899,2020-12-15
2020-01-11,서귀포시,정방동,93358.672,13994.536,243922.849,351276.057,1200300,35943,2020-12-15
2020-01-12,서귀포시,정방동,99093.276,14820.811,284059.306,397973.393,1189800,35629,2020-12-15
2020-01-13,서귀포시,정방동,92242.001,17744.379,267336.73,377323.111,1235400,37005,2020-12-15
2020-01-14,서귀포시,정방동,92832.465,17254.364,234560.014,344646.843,1198850,35892,2020-12-15
2020-01-15,서귀포시,정방동,90698.912,16480.845,228609.417,335789.175,1117350,33454,2020-12-15
2020-01-16,서귀포시,정방동,90927.767,18145.841,227571.078,336644.686,1119100,33505,2020-12-15
2020-01-17,서귀포시,정방동,92337.96,16683.575,233874.909,342896.445,1236350,37031,2020-12-15
2020-01-18,서귀포시,정방동,94004.641,14186.548,256092.778,364283.966,1235200,36997,2020-12-15
2020-01-19,서귀포시,정방동,93573.613,12246.592,227711.463,333531.668,1315400,39398,2020-12-15
2020-01-20,서귀포시,정방동,92049.658,13793.239,225777.883,331620.78,1326700,39721,2020-12-15
2020-01-21,서귀포시,정방동,92325.529,14963.105,216856.793,324145.427,1177000,35236,2020-12-15
2020-01-22,서귀포시,정방동,94730.483,14870.277,210333.43,319934.189,1195750,35811,2020-12-15
2020-01-23,서귀포시,정방동,90999.652,16415.02,211735.798,319150.47,1607650,48127,2020-12-15
2020-01-24,서귀포시,정방동,95063.477,13654.586,228831.768,337549.831,1661150,49726,2020-12-15
2020-01-25,서귀포시,정방동,87845.511,9249.063,251575.731,348670.305,803000,24039,2020-12-15
2020-01-26,서귀포시,정방동,95289.222,12986.959,275807.825,384084.006,1153850,34550,2020-12-15
2020-01-27,서귀포시,정방동,95814.968,12796.161,228122.069,336733.198,1165450,34882,2020-12-15
2020-01-28,서귀포시,정방동,90284.489,16413.077,204265.851,310963.417,1374100,41133,2020-12-15
2020-01-29,서귀포시,정방동,87462.308,14857.876,199409.505,301729.689,1307950,39166,2020-12-15
2020-01-30,서귀포시,정방동,87773.698,15913.027,205092.552,308779.278,1302850,39015,2020-12-15
2020-01-31,서귀포시,정방동,85613.893,14880.074,209781.752,310275.72,1316800,39430,2020-12-15
2020-02-01,서귀포시,정방동,99184.634,18187.804,174262.676,291635.114,1309350,39212,2020-12-15
2020-02-02,서귀포시,정방동,97546.784,16533.085,157413.216,271493.085,1097900,32872,2020-12-15
2020-02-03,서귀포시,정방동,95525.336,19320.191,144648.606,259494.133,1263100,37819,2020-12-15
2020-02-04,서귀포시,정방동,95703.586,18376.671,145273.237,259353.495,1340100,40130,2020-12-15
2020-02-05,서귀포시,정방동,92992.573,18327.197,165858.85,277178.62,1077650,32265,2020-12-15
2020-02-06,서귀포시,정방동,92536.072,17234.148,150857.612,260627.833,1214500,36359,2020-12-15
2020-02-07,서귀포시,정방동,94309.924,17211.808,138130.696,249652.428,1266500,37925,2020-12-15
2020-02-08,서귀포시,정방동,91646.228,16063.319,146682.344,254391.891,1274400,38159,2020-12-15
2020-02-09,서귀포시,정방동,94013.636,14648.919,134500.617,243163.172,577850,17302,2020-12-15
2020-02-10,서귀포시,정방동,89596.954,16346.445,133897.231,239840.631,1249650,37418,2020-12-15
2020-02-11,서귀포시,정방동,91492.634,17167.785,139531.345,248191.765,1133100,33920,2020-12-15
2020-02-12,서귀포시,정방동,94993.103,17022.741,133962.359,245978.203,1182800,35406,2020-12-15
2020-02-13,서귀포시,정방동,93004.493,16628.747,135813.008,245446.248,1354300,40556,2020-12-15
2020-02-14,서귀포시,정방동,91646.62,17612.441,151437.488,260696.548,1290100,38633,2020-12-15
2020-02-15,서귀포시,정방동,91940.203,15931.016,178009.908,285881.126,1172450,35113,2020-12-15
2020-02-16,서귀포시,정방동,93480.17,18900.45,227768.778,340149.398,1104700,33081,2020-12-15
2020-02-17,서귀포시,정방동,95248.704,19961.518,237100.082,352310.304,923150,27650,2020-12-15
2020-02-18,서귀포시,정방동,89178.875,20788.462,247964.357,357931.693,1242650,37206,2020-12-15
2020-02-19,서귀포시,정방동,85672.051,20674.274,203216.628,309562.953,1195250,35790,2020-12-15
2020-02-20,서귀포시,정방동,85683.108,18434.041,163401.841,267518.989,1053700,31547,2020-12-15
2020-02-21,서귀포시,정방동,85645.099,18523.804,157571.563,261740.466,1069650,32030,2020-12-15
2020-02-22,서귀포시,정방동,89546.665,16337.779,173717.719,279602.163,1123100,33629,2020-12-15
2020-02-23,서귀포시,정방동,91285.161,14630.231,151755.819,257671.211,995850,29806,2020-12-15
2020-02-24,서귀포시,정방동,92006.389,17743.812,133421.242,243171.443,975900,29212,2020-12-15
2020-02-25,서귀포시,정방동,94156.423,17585.975,132756.087,244498.485,1084800,32479,2020-12-15
2020-02-26,서귀포시,정방동,91794.827,19297.849,137315.513,248408.19,1025400,30697,2020-12-15
2020-02-27,서귀포시,정방동,95019.796,17325.798,135914.342,248259.936,1116250,33416,2020-12-15
2020-02-28,서귀포시,정방동,94949.551,17014.258,122896.729,234860.537,940050,28147,2020-12-15
2020-02-29,서귀포시,정방동,94906.778,15321.888,116594.354,226823.02,898200,26883,2020-12-15
2020-03-01,서귀포시,정방동,100179.467,13385.666,117346.158,230911.291,1080300,32342,2020-12-15
2020-03-02,서귀포시,정방동,96371.374,16049.042,132140.801,244561.217,1240150,37126,2020-12-15
2020-03-03,서귀포시,정방동,91765.088,16829.839,129719.277,238314.204,1106200,33116,2020-12-15
2020-03-04,서귀포시,정방동,92959.36,17537.018,154330.134,264826.511,1077250,32248,2020-12-15
2020-03-05,서귀포시,정방동,96632.039,16791.097,157052.675,270475.811,957350,28661,2020-12-15
2020-03-06,서귀포시,정방동,92453.473,16621.713,129951.944,239027.13,1101000,32957,2020-12-15
2020-03-07,서귀포시,정방동,96099.386,14140.415,129634.642,239874.443,962950,28830,2020-12-15
2020-03-08,서귀포시,정방동,93476.902,11269.444,121894.704,226641.051,1107250,33146,2020-12-15
2020-03-09,서귀포시,정방동,92699.37,14948.547,120722.475,228370.392,937600,28077,2020-12-15
2020-03-10,서귀포시,정방동,95213.8,15406.347,146806.371,257426.518,1225650,36699,2020-12-15
2020-03-11,서귀포시,정방동,92695.751,15777.943,148376.885,256850.579,986450,29524,2020-12-15
2020-03-12,서귀포시,정방동,92541.81,15714.443,133766.296,242022.549,843200,25251,2020-12-15
2020-03-13,서귀포시,정방동,91980.331,15166.683,141710.959,248857.973,1114350,33358,2020-12-15
2020-03-14,서귀포시,정방동,95860.973,16989.478,188410.131,301260.583,1004800,30081,2020-12-15
2020-03-15,서귀포시,정방동,99463.525,15278.57,193370.081,308112.176,1063100,31827,2020-12-15
2020-03-16,서귀포시,정방동,93288.979,15944.869,164764.782,273998.629,1147300,34349,2020-12-15
2020-03-17,서귀포시,정방동,91148.566,15241.937,129084.55,235475.053,999450,29909,2020-12-15
2020-03-18,서귀포시,정방동,90058.542,14662.445,130925.59,235646.577,1127400,33757,2020-12-15
2020-03-19,서귀포시,정방동,92064.442,15910.65,171901.968,279877.06,1029700,30828,2020-12-15
2020-03-20,서귀포시,정방동,91306.297,15001.517,166411.803,272719.617,1192050,35687,2020-12-15
2020-03-21,서귀포시,정방동,90038.724,12917.465,138214.53,241170.718,1144100,34244,2020-12-15
2020-03-22,서귀포시,정방동,85614.551,10952.708,125464.779,222032.038,999900,29936,2020-12-15
2020-03-23,서귀포시,정방동,87577.771,13927.932,125492.87,226998.572,1179550,35304,2020-12-15
2020-03-24,서귀포시,정방동,89839.057,14930.793,127386.485,232156.335,1077100,32246,2020-12-15
2020-03-25,서귀포시,정방동,90127.031,15509.514,133737.76,239374.305,1145900,34308,2020-12-15
2020-03-26,서귀포시,정방동,95794.101,15744.623,147313.903,258852.627,987800,29574,2020-12-15
2020-03-27,서귀포시,정방동,96514.753,17328.791,177668.463,291512.007,1202450,35994,2020-12-15
2020-03-28,서귀포시,정방동,97963.616,15245.833,182910.94,296120.39,1033950,30957,2020-12-15
2020-03-29,서귀포시,정방동,93129.84,12700.613,132210.368,238040.821,893900,26754,2020-12-15
2020-03-30,서귀포시,정방동,88918.56,13446.364,115959.077,218324.002,1060250,31738,2020-12-15
2020-03-31,서귀포시,정방동,87036.951,15585.646,117804.804,220427.401,950200,28443,2020-12-15
2020-04-01,서귀포시,정방동,95867.838,17226.947,141793.921,254888.706,1065000,31886,2020-12-15
2020-04-02,서귀포시,정방동,94637.839,16612.791,127779.255,239029.885,1057000,31637,2020-12-15
2020-04-03,서귀포시,정방동,86100.95,15242.118,123108.154,224451.221,1030200,30845,2020-12-15
2020-04-04,서귀포시,정방동,91171.063,13952.224,128391.073,233514.359,1030100,30834,2020-12-15
2020-04-05,서귀포시,정방동,93966.267,12758.659,115968.62,222693.546,884650,26477,2020-12-15
2020-04-06,서귀포시,정방동,89934.613,14346.34,108539.264,212820.217,1020550,30544,2020-12-15
2020-04-07,서귀포시,정방동,89768.073,14945.695,110130.295,214844.063,1044600,31268,2020-12-15
2020-04-08,서귀포시,정방동,87678.78,14986.236,107110.443,209775.459,1094650,32771,2020-12-15
2020-04-09,서귀포시,정방동,85359.333,15265.652,103108.84,203733.826,955050,28589,2020-12-15
2020-04-10,서귀포시,정방동,85856.12,15504.12,114839.983,216200.223,1106300,33115,2020-12-15
2020-04-11,서귀포시,정방동,87837.813,14042.624,128654.166,230534.603,870750,26070,2020-12-15
2020-04-12,서귀포시,정방동,91875.032,12257.928,132202.893,236335.854,922600,27615,2020-12-15
2020-04-13,서귀포시,정방동,88158.995,14551.007,132946.732,235656.734,637500,19083,2020-12-15
2020-04-14,서귀포시,정방동,86408.572,14189.95,117767.561,218366.083,1005800,30112,2020-12-15
2020-04-15,서귀포시,정방동,85706.814,13154.044,110955.648,209816.506,928700,27795,2020-12-15
2020-04-16,서귀포시,정방동,85625.853,14479.123,105691.049,205796.025,1031600,30876,2020-12-15
2020-04-17,서귀포시,정방동,88671.963,16207.474,119530.496,224409.934,901750,27002,2020-12-15
2020-04-18,서귀포시,정방동,84683.74,14781.489,140273.622,239738.852,1068000,31976,2020-12-15
2020-04-19,서귀포시,정방동,94602.467,12534.322,117132.074,224268.862,745200,22304,2020-12-15
2020-04-20,서귀포시,정방동,86314.255,13691.657,118796.359,218802.271,1124900,33675,2020-12-15
2020-04-21,서귀포시,정방동,87971.747,15027.307,116670.403,219669.457,1051400,31470,2020-12-15
2020-04-22,서귀포시,정방동,90337.403,15454.265,132129.304,237920.972,1159700,34720,2020-12-15
2020-04-23,서귀포시,정방동,88493.426,15067.76,130579.19,234140.375,1085800,32511,2020-12-15
2020-04-24,서귀포시,정방동,87440.149,15876.12,133892.128,237208.397,1008750,30192,2020-12-15
2020-04-25,서귀포시,정방동,89088.56,13608.806,151488.22,254185.586,1127350,33742,2020-12-15
2020-04-26,서귀포시,정방동,89962.585,10955.525,139962.504,240880.613,905400,27094,2020-12-15
2020-04-27,서귀포시,정방동,85302.679,14487.102,133347.855,233137.636,1149650,34423,2020-12-15
2020-04-28,서귀포시,정방동,80931.995,14685.332,142078.242,237695.568,1076200,32216,2020-12-15
2020-04-29,서귀포시,정방동,83819.617,15545.887,140381.645,239747.148,1111300,33276,2020-12-15
2020-04-30,서귀포시,정방동,83386.983,14256.847,151511.275,249155.105,1139750,34122,2020-12-15
2018-01-01,서귀포시,중문동,841048.741,61223.594,654381.533,1556653.868,1472350,43114,2020-12-15
2018-01-02,서귀포시,중문동,837368.541,78010.296,573089.431,1488468.268,1606450,47202,2020-12-15
2018-01-03,서귀포시,중문동,838115.526,73985.62,584871.877,1496973.023,1412250,41589,2020-12-15
2018-01-04,서귀포시,중문동,819465.016,72858.385,585870.439,1478193.84,1555100,45847,2020-12-15
2018-01-05,서귀포시,중문동,819729.966,71789.138,557742.922,1449262.025,1588950,46629,2020-12-15
2018-01-06,서귀포시,중문동,830347.407,66297.424,622907.049,1519551.881,1679000,49346,2020-12-15
2018-01-07,서귀포시,중문동,856820.987,57259.533,600161.991,1514242.511,1527350,44871,2020-12-15
2018-01-08,서귀포시,중문동,828748.547,70228.393,511679.07,1410656.01,1744450,51422,2020-12-15
2018-01-09,서귀포시,중문동,816483.01,68135.057,536849.225,1421467.292,1333700,39309,2020-12-15
2018-01-10,서귀포시,중문동,831043.627,71466.551,502034.557,1404544.736,1067750,31374,2020-12-15
2018-01-11,서귀포시,중문동,893126.234,63432.749,446130.517,1402689.5,798500,23616,2020-12-15
2018-01-12,서귀포시,중문동,708129.389,50516.62,349358.622,1108004.631,1171300,34504,2020-12-15
2018-01-13,서귀포시,중문동,841678.706,63278.03,591482.651,1496439.387,1955900,57103,2020-12-15
2018-01-14,서귀포시,중문동,843476.211,61671.715,699734.306,1604882.231,1918850,56144,2020-12-15
2018-01-15,서귀포시,중문동,646744.187,57267.975,496378.703,1200390.865,1740100,51153,2020-12-15
2018-01-16,서귀포시,중문동,837998.039,70773.412,593265.302,1502036.754,1118900,32774,2020-12-15
2018-01-17,서귀포시,중문동,802408.958,70263.163,627387.346,1500059.466,1815600,53169,2020-12-15
2018-01-18,서귀포시,중문동,796827.507,77133.158,654523.434,1528484.1,1340700,39144,2020-12-15
2018-01-19,서귀포시,중문동,791175.0,78094.901,656083.841,1525353.741,1728500,50083,2020-12-15
2018-01-20,서귀포시,중문동,807260.034,68240.546,760775.106,1636275.686,1594650,46328,2020-12-15
2018-01-21,서귀포시,중문동,831539.01,61716.05,709458.89,1602713.951,1855650,53421,2020-12-15
2018-01-22,서귀포시,중문동,794927.63,73635.379,609951.856,1478514.865,1615900,47255,2020-12-15
2018-01-23,서귀포시,중문동,804806.4,80440.344,619876.492,1505123.234,1464950,42434,2020-12-15
